ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0xd994,LUDHRES17DEL03,27,4.0,30.893384,75.821202,31.033384,75.961202,2022-02-12,21:00:00,21:10:00,conditions Fog,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,33
0x94b8,MUMRES19DEL01,38,4.3,19.131141,72.813074,19.17114,72.853074,2022-03-05,16:40:00,16:50:00,conditions Windy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,36
0xa4ca,SURRES01DEL03,20,4.9,21.186438,72.794115,21.216438,72.824115,2022-03-17,17:20:00,17:35:00,conditions Fog,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,23
0xd4eb,ALHRES09DEL01,32,4.6,0.0,0.0,0.04,0.04,2022-02-17,14:25:00,14:35:00,conditions Cloudy,High ,2,Meal ,scooter ,1,No ,Metropolitian ,25
0x6611,MUMRES08DEL01,20,3.5,19.065838,72.832658,19.175838,72.942658,2022-03-20,22:40:00,22:50:00,conditions Sunny,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,40
0xda81,GOARES19DEL01,21,4.6,0.0,0.0,0.07,0.07,2022-02-16,21:55:00,22:10:00,conditions Fog,Jam ,0,Meal ,motorcycle ,0,Yes ,Urban ,49
0xbc89,SURRES17DEL01,32,4.8,21.149569,72.772697,21.189569,72.812697,2022-03-30,15:25:00,15:30:00,conditions Stormy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,28
0x7b3f,PUNERES14DEL03,34,4.1,18.516216,73.842527,18.606216,73.932527,2022-03-14,18:00:00,18:10:00,conditions Stormy,Medium ,2,Drinks ,motorcycle ,2,No ,Urban ,34
0xc083,DEHRES15DEL01,26,4.9,0.0,0.0,0.01,0.01,2022-02-15,11:20:00,11:35:00,conditions Stormy,High ,2,Meal ,scooter ,0,No ,Metropolitian ,16
0x34f8,MYSRES16DEL03,34,4.7,12.316967,76.603067,12.346967,76.633067,2022-03-28,18:40:00,18:50:00,conditions Stormy,Medium ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,27
0x2ed3,JAPRES19DEL02,36,5.0,26.913726,75.75282,27.043726,75.88282,2022-03-12,20:35:00,20:50:00,conditions Stormy,Jam ,0,Drinks ,motorcycle ,2,Yes ,Urban ,47
0xa5e4,PUNERES20DEL02,20,5.0,18.592718,73.773572,18.612718,73.793572,2022-03-07,09:10:00,09:15:00,conditions Stormy,Low ,1,Snack ,motorcycle ,0,No ,Urban ,10
0xc06c,LUDHRES19DEL01,36,5.0,-30.902872,75.826808,31.012872,75.936808,2022-02-12,18:10:00,18:20:00,conditions Windy,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,25
0xd3d5,DEHRES16DEL03,36,4.1,30.342509,78.061187,30.402509,78.121187,2022-02-13,17:40:00,17:55:00,conditions Windy,Medium ,1,Buffet ,motorcycle ,1,No ,Urban ,34
0x610d,INDORES13DEL01,24,4.8,22.745049,75.892471,22.855049,76.002471,2022-03-02,22:00:00,22:15:00,conditions Sunny,Jam ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,14
0x31f4,CHENRES07DEL02,20,4.8,13.081878,80.248519,13.101878,80.268519,2022-03-11,09:30:00,09:45:00,conditions Cloudy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,15
0x3688,PUNERES13DEL02,37,4.0,18.56245,73.916619,18.64245,73.996619,2022-03-14,23:30:00,23:40:00,conditions Cloudy,Low ,0,Meal ,motorcycle ,2,No ,Metropolitian ,35
0x7e2f,RANCHIRES17DEL01,31,5.0,23.374878,85.335739,23.384878,85.345739,2022-03-09,10:45:00,10:55:00,conditions Sunny,Low ,1,Drinks ,scooter ,1,No ,Urban ,13
0xb744,HYDRES11DEL02,24,4.5,17.430448,78.418213,17.510448,78.498213,2022-03-25,21:30:00,21:45:00,conditions Cloudy,Jam ,2,Buffet ,scooter ,0,No ,Metropolitian ,30
0x44b6,PUNERES03DEL01,25,4.3,18.554382,73.798206,18.564382,73.808206,2022-03-28,09:40:00,09:55:00,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,25
0xd80,INDORES17DEL02,24,4.9,22.761226,75.887522,22.811226,75.937522,2022-03-15,22:15:00,22:25:00,conditions Stormy,Low ,1,Meal ,scooter ,0,No ,NaN ,11
0x8bcc,BANGRES07DEL02,20,4.8,12.978453,77.643685,12.998453,77.663685,2022-04-01,08:55:00,09:05:00,conditions Cloudy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,17
0x7c2a,PUNERES02DEL02,30,4.9,18.55144,73.804855,18.60144,73.854855,2022-04-05,23:10:00,23:25:00,conditions Cloudy,Low ,2,Snack ,scooter ,1,No ,Urban ,15
0xd6ca,ALHRES17DEL01,38,3.6,25.45235,81.841889,25.56235,81.951889,2022-02-18,18:25:00,18:30:00,conditions Sandstorms,Medium ,2,Drinks ,motorcycle ,1,No ,Urban ,31
0x9885,PUNERES20DEL02,38,4.3,18.592718,73.773572,18.642718,73.823572,2022-04-01,20:35:00,20:45:00,conditions Windy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,34
0x3c44,MYSRES16DEL03,24,4.3,12.316967,76.603067,12.376967,76.663067,2022-03-13,20:50:00,20:55:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,31
0x75f7,BANGRES01DEL02,32,4.6,12.933284,77.615428,13.013284,77.695428,2022-03-31,19:55:00,20:05:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,1,Yes ,Metropolitian ,43
0x5be6,MYSRES13DEL02,22,4.5,12.310972,76.659264,12.390972,76.739264,2022-03-10,20:40:00,20:55:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,47
0x3c6d,JAPRES12DEL01,35,4.6,26.902908,75.792934,27.012908,75.902934,2022-03-31,21:10:00,21:15:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,Yes ,Semi-Urban ,47
0xe01f,KOLRES08DEL01,33,4.1,22.53796,88.349843,22.57796,88.389843,2022-02-15,16:55:00,17:00:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,34
0x9236,PUNERES010DEL01,25,4.8,18.539299,73.897902,18.609299,73.967902,2022-03-18,18:55:00,19:10:00,conditions Stormy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,24
0x840d,MUMRES01DEL01,38,4.8,19.12663,72.829976,19.13663,72.839976,2022-03-24,08:30:00,08:35:00,conditions Sandstorms,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,24
0xe0d3,KOCRES13DEL02,23,4.8,9.991703,76.293136,10.071703,76.373136,2022-02-16,18:35:00,18:40:00,conditions Stormy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,19
0x79d5,MUMRES010DEL02,32,4.1,19.003517,72.82765,19.083517,72.90765,2022-03-18,23:30:00,23:35:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,33
0x8e39,VADRES02DEL01,21,4.8,0.0,0.0,0.11,0.11,2022-03-31,23:10:00,23:15:00,conditions Stormy,Low ,1,Snack ,scooter ,1,NaN ,Metropolitian ,11
0xb122,CHENRES01DEL02,24,4.8,13.005801,80.250744,13.055801,80.300744,2022-03-01,22:35:00,22:40:00,conditions Fog,Low ,2,Drinks ,scooter ,0,No ,Urban ,11
0x71f7,RANCHIRES05DEL03,32,4.1,23.355164,85.324097,23.415164,85.384097,2022-03-11,21:15:00,21:30:00,conditions Stormy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,49
0xd870,BHPRES010DEL03,32,4.6,23.266261,77.379605,23.356261,77.469605,2022-02-14,17:10:00,17:15:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,3,No ,Metropolitian ,45
0x9b8e,HYDRES12DEL03,25,4.8,17.429585,78.392621,17.519585,78.482621,2022-03-27,20:20:00,20:35:00,conditions Windy,Jam ,1,Drinks ,motorcycle ,0,No ,Urban ,18
0x6d61,MYSRES14DEL01,34,3.5,0.0,0.0,0.07,0.07,2022-03-18,23:20:00,23:30:00,conditions Fog,Low ,1,Drinks ,scooter ,0,No ,Urban ,39
0x3ba1,RANCHIRES010DEL01,35,4.8,23.354422,85.3329,23.364422,85.3429,2022-03-19,10:00:00,10:10:00,conditions Cloudy,Low ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,19
0xc85c,KOCRES11DEL03,33,5.0,10.006881,76.345397,10.096881,76.435397,2022-02-14,23:25:00,23:40:00,conditions Stormy,Low ,1,Drinks ,motorcycle ,1,No ,NaN ,26
0x8ccd,VADRES11DEL02,27,5.0,22.308096,73.167753,22.358096,73.217753,2022-03-13,21:45:00,22:00:00,conditions Sunny,Jam ,2,Meal ,scooter ,0,No ,Urban ,16
0x99ca,COIMBRES14DEL01,28,4.5,11.003681,76.975525,11.073681,77.045525,2022-03-27,17:10:00,17:25:00,conditions Cloudy,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,30
0x3c4e,SURRES17DEL03,39,4.9,21.149569,72.772697,21.239569,72.862697,2022-03-02,19:40:00,19:45:00,conditions Cloudy,Jam ,2,Drinks ,scooter ,0,No ,Metropolitian ,49
0x8647,PUNERES07DEL03,21,4.8,18.546947,73.900626,18.576947,73.930626,2022-03-11,21:50:00,21:55:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,29
0x73d3,RANCHIRES02DEL01,31,4.1,0.0,0.0,0.01,0.01,2022-03-21,11:35:00,11:45:00,conditions Fog,High ,1,Snack ,motorcycle ,1,No ,Metropolitian ,36
0xd0b9,LUDHRES02DEL02,27,4.6,0.0,0.0,0.02,0.02,2022-02-15,09:10:00,09:20:00,conditions Windy,Low ,1,Meal ,scooter ,0,No ,Urban ,16
0x3f1c,MYSRES010DEL02,32,5.0,12.321214,76.621094,12.371214,76.671094,2022-03-01,17:40:00,17:50:00,conditions Fog,Medium ,1,Buffet ,motorcycle ,1,No ,Urban ,16
0xae17,BANGRES08DEL03,20,4.9,12.906229,77.596791,12.936229,77.626791,2022-03-05,20:50:00,21:05:00,conditions Stormy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,19
0xd147,BHPRES19DEL02,31,4.6,0.0,0.0,0.02,0.02,2022-02-15,11:30:00,11:40:00,conditions Sunny,High ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,17
0x6ea5,RANCHIRES09DEL03,28,4.6,23.351058,85.325731,23.411058,85.385731,2022-04-01,20:10:00,20:15:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,23
0x6cf3,RANCHIRES20DEL02,25,4.6,23.39925,85.390464,23.52925,85.520464,2022-03-06,19:55:00,20:05:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,31
0x6037,BANGRES11DEL03,22,4.7,12.934365,77.616155,12.964365,77.646155,2022-03-09,22:30:00,22:40:00,conditions Sunny,Low ,0,Snack ,motorcycle ,0,NaN ,Metropolitian ,10
0x1581,JAPRES15DEL01,24,4.9,26.891191,75.802083,26.961191,75.872083,2022-03-12,22:30:00,22:40:00,conditions Cloudy,Low ,2,Snack ,motorcycle ,0,No ,Metropolitian ,21
0x69b0,JAPRES16DEL03,31,4.9,26.849596,75.800512,26.879596,75.830512,2022-03-21,23:40:00,23:45:00,conditions Stormy,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,22
0x38b2,HYDRES12DEL03,30,5.0,17.429585,78.392621,17.519585,78.482621,2022-03-18,19:20:00,19:25:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,3,No ,Metropolitian ,48
0x1fe5,RANCHIRES16DEL03,38,4.7,23.371292,85.327872,23.461292,85.417872,2022-03-14,19:50:00,20:05:00,conditions Fog,Jam ,1,Snack ,scooter ,1,Yes ,Metropolitian ,43
0xc579,KNPRES010DEL03,20,4.8,26.47775,80.351569,26.53775,80.411569,2022-02-13,17:50:00,17:55:00,conditions Sunny,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,12
0x4a2d,SURRES19DEL01,35,4.9,21.149669,72.772629,21.189669,72.812629,2022-03-17,13:40:00,13:50:00,conditions Stormy,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,34
0x82f3,PUNERES14DEL01,31,4.8,18.516216,73.842527,18.626216,73.952527,2022-03-31,21:25:00,21:40:00,conditions Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,36
0x6733,BANGRES12DEL01,36,4.2,12.939496,77.625999,12.949496,77.635999,2022-03-13,09:15:00,09:30:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,30
0x2a8d,RANCHIRES03DEL01,33,4.9,0.0,0.0,0.01,0.01,2022-03-28,08:40:00,08:45:00,conditions Sunny,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,22
0x1e5a,MUMRES02DEL03,26,4.2,19.221315,72.862381,19.251315,72.892381,2022-03-03,23:50:00,23:55:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,20
0x71b0,PUNERES18DEL01,21,4.9,18.593481,73.785901,18.703481,73.895901,2022-03-20,19:35:00,19:45:00,conditions Windy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,29
0x431f,VADRES02DEL03,38,4.4,0.0,0.0,0.06,0.06,2022-04-01,22:45:00,23:00:00,conditions Stormy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,25
0xc93b,BHPRES07DEL03,38,4.6,0.0,0.0,0.03,0.03,2022-02-15,18:30:00,18:40:00,conditions Sandstorms,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,29
0xd7de,BHPRES01DEL01,22,4.5,23.211529,77.419399,23.251529,77.459399,2022-02-15,16:35:00,16:50:00,conditions Cloudy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,25
0x68f5,COIMBRES14DEL02,30,4.3,11.003681,76.975525,11.133681,77.105525,2022-03-12,20:55:00,21:10:00,conditions Windy,Jam ,2,Snack ,motorcycle ,2,No ,Metropolitian ,43
0x6e48,CHENRES08DEL01,24,4.8,13.022394,80.242439,13.132394,80.352439,2022-04-02,19:00:00,19:05:00,conditions Sandstorms,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,16
0x1ffa,MYSRES12DEL02,21,4.2,12.284747,76.625861,12.414747,76.755861,2022-03-02,17:20:00,17:25:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,31
0xc418,GOARES14DEL03,20,4.7,15.157944,73.950889,15.217944,74.010889,2022-02-11,22:45:00,22:55:00,conditions Cloudy,Low ,1,Snack ,motorcycle ,0,No ,Urban ,11
0xbd4b,MUMRES04DEL03,22,4.8,19.254567,72.848923,19.284567,72.878923,2022-03-28,21:10:00,21:25:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,20
0x7451,COIMBRES03DEL01,38,4.8,11.025083,77.015393,11.065083,77.055393,2022-03-17,16:00:00,16:05:00,conditions Stormy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,26
0x3b20,BANGRES010DEL03,20,4.9,12.933298,77.614293,12.993298,77.674293,2022-04-01,00:00:00,00:15:00,conditions Fog,Low ,2,Drinks ,scooter ,0,No ,Urban ,17
0x6328,VADRES02DEL01,28,4.7,0.0,0.0,0.01,0.01,2022-04-03,09:45:00,10:00:00,conditions Windy,Low ,2,Snack ,motorcycle ,0,No ,Metropolitian ,11
0x890e,SURRES17DEL03,26,4.7,21.149569,72.772697,21.179569,72.802697,2022-03-09,22:50:00,22:55:00,conditions Sandstorms,Low ,2,Buffet ,scooter ,1,No ,Metropolitian ,16
0x180b,COIMBRES010DEL01,33,4.2,11.003008,76.97544,11.073009,77.04544,2022-03-12,21:35:00,21:40:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,36
0xa173,MUMRES15DEL01,24,4.2,19.176269,72.836721,19.246269,72.906721,2022-04-04,19:50:00,20:05:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,31
0x155b,COIMBRES20DEL01,30,4.7,10.994136,76.963303,11.004136,76.973303,2022-04-03,10:40:00,10:45:00,conditions Stormy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,24
0x760f,HYDRES12DEL02,34,4.3,17.429585,78.392621,17.479585,78.442621,2022-03-11,18:25:00,18:40:00,conditions Windy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,32
0x8c91,PUNERES18DEL03,25,4.8,18.593481,73.785901,18.683481,73.875901,2022-03-27,17:45:00,17:55:00,conditions Stormy,Medium ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,28
0x3bc8,VADRES010DEL03,30,4.8,22.310329,73.169083,22.370329,73.229083,2022-04-05,20:10:00,20:15:00,conditions Fog,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,35
0x4801,HYDRES19DEL02,27,4.5,17.458998,78.500366,17.538998,78.580366,2022-03-25,20:45:00,20:55:00,conditions Stormy,Jam ,1,Meal ,motorcycle ,0,No ,Urban ,22
0x5f93,HYDRES15DEL02,39,4.9,17.45971,78.368855,17.53971,78.448855,2022-03-08,22:55:00,23:10:00,conditions Stormy,Low ,1,Meal ,scooter ,1,No ,NaN ,23
0xc548,LUDHRES14DEL01,21,4.7,30.892978,75.821847,30.902978,75.831847,2022-02-11,08:30:00,08:40:00,conditions Sunny,Low ,1,Meal ,scooter ,1,No ,Urban ,22
0x4f0a,HYDRES07DEL02,21,4.9,17.424114,78.347554,17.504114,78.427554,2022-04-06,19:40:00,19:55:00,conditions Stormy,Jam ,1,Drinks ,scooter ,1,No ,Metropolitian ,27
0xa2a8,CHENRES13DEL01,29,4.8,13.027018,80.254791,13.097018,80.324791,2022-03-06,23:35:00,23:40:00,conditions Fog,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,24
0xb309,BANGRES12DEL03,35,4.7,12.939496,77.625999,12.999496,77.685999,2022-04-01,23:50:00,23:55:00,conditions Windy,Low ,1,Meal ,motorcycle ,0,No ,Metropolitian ,27
0xc17f,DEHRES19DEL03,27,4.4,30.372202,78.077151,30.402202,78.107151,2022-02-15,23:10:00,23:25:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,21
0x1d8a,SURRES08DEL02,38,4.0,21.173343,72.792731,21.193343,72.812731,2022-03-09,09:35:00,09:40:00,conditions Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,27
0xd6dd,BHPRES13DEL03,23,4.8,23.230791,77.43702,23.260791,77.46702,2022-02-11,18:50:00,19:00:00,conditions Windy,Medium ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,22
0x8a6f,JAPRES14DEL02,36,4.8,26.88842,75.800689,26.93842,75.850689,2022-03-01,22:30:00,22:35:00,conditions Windy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,26
0x8af5,CHENRES09DEL02,30,4.3,13.044694,80.26147,13.174694,80.39147,2022-03-06,21:00:00,21:05:00,conditions Fog,Jam ,2,Snack ,motorcycle ,3,No ,Urban ,49
0x9379,BANGRES12DEL03,38,4.4,12.939496,77.625999,12.999496,77.685999,2022-03-21,21:10:00,21:15:00,conditions Sandstorms,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,31
0xb0ca,CHENRES19DEL03,30,4.9,12.986047,80.218114,13.016047,80.248114,2022-03-15,17:25:00,17:40:00,conditions Cloudy,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,15
0x79f3,SURRES18DEL02,28,4.3,21.149834,72.778666,21.229834,72.858666,2022-03-31,21:50:00,21:55:00,conditions Cloudy,Jam ,1,Drinks ,motorcycle ,2,No ,Metropolitian ,35
0x5ab0,HYDRES18DEL01,24,4.6,17.450851,78.379347,17.560851,78.489347,2022-03-12,17:55:00,18:05:00,conditions Sunny,Medium ,1,Meal ,motorcycle ,1,No ,Urban ,14
0xa240,COIMBRES12DEL02,36,4.9,11.000762,76.981876,11.050762,77.031876,2022-03-05,22:55:00,23:00:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,24
0x890,COIMBRES04DEL02,31,4.1,11.024839,77.007003,11.074839,77.057003,2022-03-05,23:10:00,23:25:00,conditions Stormy,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,34
0x4ec0,BANGRES01DEL03,34,5.0,12.933284,77.615428,12.993284,77.675428,2022-03-11,20:10:00,20:25:00,conditions Cloudy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,31
0x3c34,VADRES07DEL01,28,4.9,0.0,0.0,0.11,0.11,2022-03-29,23:40:00,23:55:00,conditions Stormy,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,19
0x20c6,RANCHIRES18DEL01,27,4.7,23.351489,85.324253,23.391489,85.364253,2022-03-09,16:10:00,16:15:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,21
0xb4f9,PUNERES20DEL03,35,4.8,18.592718,73.773572,18.652718,73.833572,2022-03-17,23:15:00,23:20:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,27
0x98ec,BANGRES010DEL02,28,4.9,12.933298,77.614293,13.013298,77.694293,2022-03-25,18:50:00,18:55:00,conditions Stormy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,18
0x6ca7,VADRES02DEL02,32,4.0,0.0,0.0,0.08,0.08,2022-03-25,18:10:00,18:25:00,conditions Fog,Medium ,2,Snack ,motorcycle ,1,No ,Metropolitian ,37
0x6354,RANCHIRES08DEL02,25,4.7,23.353783,85.326967,23.433783,85.406967,2022-04-04,23:00:00,23:10:00,conditions Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,19
0x5052,BANGRES06DEL01,32,4.6,12.979096,77.640625,13.019096,77.680625,2022-04-03,15:45:00,15:50:00,conditions Cloudy,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,16
0x9b3c,PUNERES18DEL02,37,4.8,18.593481,73.785901,18.643481,73.835901,2022-03-19,17:45:00,17:50:00,conditions Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Urban ,22
0x61b9,JAPRES15DEL02,29,4.7,26.891191,75.802083,26.911191,75.822083,2022-03-19,11:30:00,11:35:00,conditions Sunny,High ,1,Buffet ,scooter ,1,No ,Metropolitian ,13
0x95af,JAPRES04DEL02,32,5.0,26.902328,75.794257,26.952328,75.844257,2022-03-01,20:35:00,20:45:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,28
0x4a26,COIMBRES01DEL01,25,4.7,11.016298,76.972076,11.026298,76.982076,2022-03-11,10:50:00,10:55:00,conditions Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,24
0xc91a,AURGRES18DEL03,33,3.9,19.888716,75.321461,19.978716,75.411461,2022-02-18,21:50:00,22:00:00,conditions Sandstorms,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,43
0x111b,JAPRES17DEL03,27,4.5,26.892312,75.806896,26.982312,75.896896,2022-03-27,19:55:00,20:00:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,35
0x3198,CHENRES03DEL02,37,4.8,13.091809,80.219104,13.171809,80.299104,2022-03-06,22:15:00,22:25:00,conditions Cloudy,Low ,1,Snack ,scooter ,0,No ,Metropolitian ,28
0x82e7,MUMRES20DEL02,27,4.9,19.103249,72.846749,19.233249,72.976749,2022-03-31,23:40:00,23:55:00,conditions Cloudy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,20
0x4330,HYDRES13DEL02,29,4.8,17.431477,78.40035,17.481477,78.45035,2022-03-28,18:25:00,18:40:00,conditions Sunny,Medium ,2,Meal ,scooter ,0,No ,Metropolitian ,10
0xb72b,VADRES01DEL01,35,5.0,22.307898,73.167788,22.347898,73.207788,2022-04-05,13:50:00,14:00:00,conditions Fog,High ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,27
0xc2fd,ALHRES04DEL03,22,5.0,0.0,0.0,0.09,0.09,2022-02-16,17:45:00,17:50:00,conditions Sandstorms,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,21
0x7b85,RANCHIRES09DEL02,22,4.8,23.351058,85.325731,23.431058,85.405731,2022-04-02,21:00:00,21:15:00,conditions Sandstorms,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,22
0xa2cf,BANGRES19DEL02,37,4.9,12.914264,77.6784,12.964264,77.7284,2022-04-03,20:25:00,20:40:00,conditions Sunny,Jam ,2,Drinks ,scooter ,1,No ,Metropolitian ,20
0xaa31,CHENRES17DEL01,28,4.7,13.045479,80.23311,13.155479,80.34311,2022-03-06,19:20:00,19:35:00,conditions Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,36
0x4679,MUMRES07DEL02,31,4.9,19.091458,72.827808,19.221458,72.957808,2022-03-04,23:40:00,23:55:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,21
0x9562,PUNERES18DEL02,34,4.7,18.593481,73.785901,18.723481,73.915901,2022-04-04,23:10:00,23:15:00,conditions Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,37
0x7f39,RANCHIRES05DEL01,31,4.6,23.355164,85.324097,23.395164,85.364097,2022-03-21,13:25:00,13:40:00,conditions Windy,High ,2,Snack ,motorcycle ,1,No ,Metropolitian ,29
0x9965,MUMRES07DEL01,23,4.8,19.091458,72.827808,19.161458,72.897808,2022-03-23,18:20:00,18:30:00,conditions Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,38
0x9042,INDORES15DEL02,36,4.7,22.760072,75.892574,22.780072,75.912574,2022-04-05,10:15:00,10:20:00,conditions Sunny,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,11
0x36a5,MYSRES13DEL02,24,4.8,12.310972,76.659264,12.360972,76.709264,2022-03-13,21:55:00,22:05:00,conditions Sunny,Jam ,2,Drinks ,motorcycle ,1,No ,Urban ,13
0xb236,MUMRES14DEL03,28,4.7,19.1813,72.836191,19.2413,72.896191,2022-03-07,18:45:00,18:55:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,28
0xb0ea,INDORES13DEL01,23,4.6,22.745049,75.892471,22.855049,76.002471,2022-03-29,18:45:00,18:50:00,conditions Sunny,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,26
0xcfba,BHPRES12DEL02,28,4.6,0.0,0.0,0.08,0.08,2022-02-18,17:45:00,17:50:00,conditions Windy,Medium ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,27
0x5289,CHENRES19DEL01,25,4.8,12.986047,80.218114,13.096047,80.328114,2022-03-04,19:50:00,20:00:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,29
0x843b,COIMBRES06DEL02,37,3.8,11.021278,76.995017,11.151278,77.125017,2022-04-04,20:20:00,20:35:00,conditions Stormy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,32
0xccb3,AURGRES14DEL02,39,4.1,19.875016,75.322405,20.005016,75.452405,2022-02-12,21:35:00,21:45:00,conditions Stormy,Jam ,2,Meal ,scooter ,3,Yes ,Metropolitian ,42
